Type;Node1;Node2;Distance(m);MaxWidth(cm);MaxLength(cm);MaxDraught(cm);MaxHeight(cm);DefaultPassageDuration;AvgProcessingTime
BRIDGE;192;191;0;510;3850;160;2147483647;0;0
DEFAULT;192;24;1,95759737363636;510;3850;160;2147483647;0,880918818136361;0
DEFAULT;193;26;1092,21518722196;960;8600;280;2147483647;262,13164493327;0
BRIDGE;193;194;0;960;8600;280;584;0;0
BRIDGE;194;193;0;960;8600;280;584;0;0
DEFAULT;194;25;312,958095534184;960;8600;280;2147483647;75,1099429282042;0
DEFAULT;195;25;817,479184068404;1150;11000;280;2147483647;196,195004176417;0
BRIDGE;195;196;0;1150;11000;280;643;0;0
BRIDGE;196;195;0;1150;11000;280;643;0;0
DEFAULT;196;197;953,639879909251;1150;11000;280;2147483647;228,87357117822;0
DEFAULT;197;196;953,639879909251;1150;11000;280;2147483647;228,87357117822;0
BRIDGE;197;198;0;1150;11000;280;839;0;0
BRIDGE;198;197;0;1150;11000;280;839;0;0
DEFAULT;198;199;773,541380472386;1150;11000;280;2147483647;185,649931313373;0
DEFAULT;199;198;773,541380472386;1150;11000;280;2147483647;185,649931313373;0
BRIDGE;199;200;0;1150;11000;280;655;0;0
BRIDGE;200;199;0;1150;11000;280;655;0;0
DEFAULT;200;201;2299,80601362926;1150;11000;280;2147483647;551,953443271022;0
DEFAULT;201;200;2299,80601362926;1150;11000;280;2147483647;551,953443271022;0
BRIDGE;201;202;0;1150;11000;280;660;0;0
BRIDGE;202;201;0;1150;11000;280;660;0;0
DEFAULT;202;203;7,73122781841675;1150;11000;280;2147483647;1,85549467642002;0
DEFAULT;203;202;7,73122781841675;1150;11000;280;2147483647;1,85549467642002;0
BRIDGE;203;204;0;1150;11000;280;649;0;0
BRIDGE;204;203;0;1150;11000;280;649;0;0
DEFAULT;204;205;28,8119988485831;1150;11000;280;2147483647;6,91487972365995;0
DEFAULT;205;204;28,8119988485831;1150;11000;280;2147483647;6,91487972365995;0
BRIDGE;205;206;0;1150;11000;280;677;0;0
BRIDGE;206;205;0;1150;11000;280;677;0;0
DEFAULT;206;207;324,168301104386;1150;11000;280;2147483647;77,8003922650525;0
DEFAULT;207;206;324,168301104386;1150;11000;280;2147483647;77,8003922650525;0
BRIDGE;207;208;0;1150;11000;280;590;0;0
BRIDGE;208;207;0;1150;11000;280;590;0;0
DEFAULT;208;209;1040,89063376427;1150;11000;280;2147483647;249,813752103426;0
DEFAULT;209;208;1040,89063376427;1150;11000;280;2147483647;249,813752103426;0
BRIDGE;209;210;0;1150;11000;280;615;0;0
BRIDGE;210;209;0;1150;11000;280;615;0;0
DEFAULT;210;211;1710,04524195759;1150;11000;280;2147483647;410,410858069821;0
DEFAULT;211;210;1710,04524195759;1150;11000;280;2147483647;410,410858069821;0
BRIDGE;211;212;0;1200;11000;280;620;0;0
BRIDGE;212;211;0;1200;11000;280;620;0;0
DEFAULT;212;27;23,7136482182995;1150;11000;280;2147483647;5,69127557239189;0
DEFAULT;213;27;756,075524080859;1150;11000;280;2147483647;181,458125779406;0
BRIDGE;213;214;0;1150;11000;280;594;0;0
BRIDGE;214;213;0;1150;11000;280;594;0;0
DEFAULT;214;215;423,109668236397;1150;11000;280;2147483647;101,546320376735;0
DEFAULT;215;214;423,109668236397;1150;11000;280;2147483647;101,546320376735;0
BRIDGE;215;216;0;1150;11000;280;628;0;0
BRIDGE;216;215;0;1150;11000;280;628;0;0
DEFAULT;216;217;918,697059564735;1150;11000;280;2147483647;220,487294295536;0
DEFAULT;217;216;918,697059564735;1150;11000;280;2147483647;220,487294295536;0
BRIDGE;217;218;0;1150;11000;280;615;0;0
BRIDGE;218;217;0;1150;11000;280;615;0;0
DEFAULT;218;28;2593,88379496608;1150;11000;280;2147483647;622,532110791859;0
DEFAULT;219;28;428,656399354594;1150;11000;280;2147483647;102,877535845103;0
BRIDGE;219;220;0;1150;11000;280;599;0;0
BRIDGE;220;219;0;1150;11000;280;599;0;0
DEFAULT;220;221;1723,87557289965;1150;11000;280;2147483647;413,730137495917;0
DEFAULT;221;220;1723,87557289965;1150;11000;280;2147483647;413,730137495917;0
LOCK;221;222;0;1150;11000;280;770;0;1080
LOCK;221;222;0;500;3400;280;330;0;3600
LOCK;222;221;0;1150;11000;280;770;0;1080
LOCK;222;221;0;500;3400;280;330;0;3600
DEFAULT;222;29;54,6862216374632;1150;11000;280;2147483647;13,1246931929912;0
DEFAULT;223;29;21,192229490953;1150;11000;280;2147483647;5,08613507782873;0
BRIDGE;223;224;0;1150;11000;280;756;0;0
BRIDGE;224;223;0;1150;11000;280;756;0;0
DEFAULT;224;225;0;1150;11000;280;2147483647;0;0
DEFAULT;225;224;0;1150;11000;280;2147483647;0;0
BRIDGE;225;226;0;1150;11000;280;770;0;0
BRIDGE;226;225;0;1150;11000;280;770;0;0
DEFAULT;226;6;319,351912003241;1150;11000;280;2147483647;76,6444588807777;0
DEFAULT;227;30;329,982769367996;1150;11000;260;2147483647;148,492246215598;0
BRIDGE;227;228;0;1150;11000;260;777;0;0
BRIDGE;228;227;0;1150;11000;260;777;0;0
DEFAULT;228;229;43,2731903753801;1150;11000;260;2147483647;19,472935668921;0
DEFAULT;229;228;43,2731903753801;1150;11000;260;2147483647;19,472935668921;0
LOCK;229;230;0;1150;11000;260;770;0;1740
LOCK;230;229;0;1150;11000;260;770;0;1740
DEFAULT;230;31;115,606215963034;1150;11000;260;2147483647;52,0227971833651;0
DEFAULT;231;31;2014,55293245251;1150;11000;260;2147483647;906,548819603629;0
BRIDGE;231;232;0;1150;11000;260;881;0;0
BRIDGE;232;231;0;1150;11000;260;881;0;0
DEFAULT;232;233;1867,2023516632;1150;11000;260;2147483647;840,241058248438;0
DEFAULT;233;232;1867,2023516632;1150;11000;260;2147483647;840,241058248438;0
BRIDGE;233;234;0;1150;11000;260;663;0;0
BRIDGE;234;233;0;1150;11000;260;663;0;0
DEFAULT;234;235;84,2368865260765;1150;11000;260;2147483647;37,9065989367344;0
DEFAULT;235;234;84,2368865260765;1150;11000;260;2147483647;37,9065989367344;0
LOCK;235;236;0;1150;11000;260;670;0;1140
LOCK;236;235;0;1150;11000;260;670;0;1140
DEFAULT;236;32;82,1560138038067;1150;11000;260;2147483647;36,970206211713;0
DEFAULT;237;32;1507,81449891884;1150;11000;260;2147483647;678,516524513479;0
BRIDGE;237;238;0;1150;11000;260;862;0;0
BRIDGE;238;237;0;1150;11000;260;862;0;0
DEFAULT;238;239;743,277623503989;1150;11000;260;2147483647;334,474930576795;0
DEFAULT;239;238;743,277623503989;1150;11000;260;2147483647;334,474930576795;0
BRIDGE;239;240;0;1150;11000;260;618;0;0
BRIDGE;239;240;0;1150;11000;260;2147483647;0;360
BRIDGE;240;239;0;1150;11000;260;618;0;0
BRIDGE;240;239;0;1150;11000;260;2147483647;0;360
DEFAULT;240;241;2202,04451537125;1150;11000;260;2147483647;990,920031917063;0
DEFAULT;241;240;2202,04451537125;1150;11000;260;2147483647;990,920031917063;0
BRIDGE;241;242;0;1150;11000;260;637;0;0
BRIDGE;242;241;0;1150;11000;260;637;0;0
DEFAULT;242;243;914,76831623335;1150;11000;260;2147483647;411,645742305008;0
DEFAULT;243;242;914,76831623335;1150;11000;260;2147483647;411,645742305008;0
LOCK;243;244;0;1150;11000;260;648;0;1500
LOCK;244;243;0;1150;11000;260;648;0;1500
DEFAULT;244;33;67,2226326973168;1150;11000;260;2147483647;30,2501847137926;0
DEFAULT;245;33;24,8449511120719;1150;11000;260;2147483647;11,1802280004324;0
BRIDGE;245;246;0;1150;11000;260;737;0;0
BRIDGE;246;245;0;1150;11000;260;737;0;0
DEFAULT;246;247;1075,96730409083;1150;11000;260;2147483647;484,185286840874;0
DEFAULT;247;246;1075,96730409083;1150;11000;260;2147483647;484,185286840874;0
BRIDGE;247;248;0;1150;11000;260;587;0;0
BRIDGE;248;247;0;1150;11000;260;587;0;0
DEFAULT;248;249;517,369910331645;1150;11000;260;2147483647;232,81645964924;0
DEFAULT;249;248;517,369910331645;1150;11000;260;2147483647;232,81645964924;0
BRIDGE;249;250;0;1150;11000;260;496;0;0
BRIDGE;250;249;0;1150;11000;260;496;0;0
DEFAULT;250;251;241,908303667208;1150;11000;260;2147483647;108,858736650244;0
DEFAULT;251;250;241,908303667208;1150;11000;260;2147483647;108,858736650244;0
BRIDGE;251;252;0;1150;11000;260;737;0;0
BRIDGE;252;251;0;1150;11000;260;737;0;0
DEFAULT;252;253;1160,33128822953;1150;11000;260;2147483647;522,149079703289;0
DEFAULT;253;252;1160,33128822953;1150;11000;260;2147483647;522,149079703289;0
BRIDGE;253;254;0;1150;11000;260;581;0;0
BRIDGE;254;253;0;1150;11000;260;581;0;0
DEFAULT;254;255;630,198732394465;1150;11000;260;2147483647;283,589429577509;0
DEFAULT;255;254;630,198732394465;1150;11000;260;2147483647;283,589429577509;0
BRIDGE;255;256;0;1150;11000;260;661;0;0
BRIDGE;256;255;0;1150;11000;260;661;0;0
DEFAULT;256;34;8,24236618327923;1150;11000;260;2147483647;3,70906478247565;0
DEFAULT;257;34;53,2758460931983;510;3850;180;2147483647;23,9741307419392;0
BRIDGE;257;258;0;510;3850;180;497;0;0
BRIDGE;258;257;0;510;3850;180;497;0;0
DEFAULT;258;259;587,87087098879;510;3850;180;2147483647;264,541891944955;0
DEFAULT;259;258;587,87087098879;510;3850;180;2147483647;264,541891944955;0
BRIDGE;259;260;0;510;3850;180;361;0;0
BRIDGE;260;259;0;510;3850;180;361;0;0
DEFAULT;260;261;0;510;3850;180;2147483647;0;0
DEFAULT;261;260;0;510;3850;180;2147483647;0;0
LOCK;261;262;0;510;3850;180;2147483647;0;1800
LOCK;262;261;0;510;3850;180;2147483647;0;1800
DEFAULT;262;35;2,87948330135962;510;3850;180;2147483647;1,29576748561183;0
DEFAULT;263;35;2,43342740032443;510;3850;180;2147483647;1,09504233014599;0
BRIDGE;263;264;0;510;3850;180;636;0;0
BRIDGE;264;263;0;510;3850;180;636;0;0
DEFAULT;264;265;681,631030339696;510;3850;180;2147483647;306,733963652863;0
DEFAULT;265;264;681,631030339696;510;3850;180;2147483647;306,733963652863;0
BRIDGE;265;266;0;510;3850;180;428;0;0
BRIDGE;266;265;0;510;3850;180;428;0;0
DEFAULT;266;267;0;510;3850;180;2147483647;0;0
DEFAULT;267;266;0;510;3850;180;2147483647;0;0
LOCK;267;268;0;510;3850;180;2147483647;0;1800
LOCK;268;267;0;510;3850;180;2147483647;0;1800
DEFAULT;268;36;8,70075996548428;510;3850;180;2147483647;3,91534198446793;0
DEFAULT;269;36;490,720061312026;510;3850;180;2147483647;220,824027590412;0
BRIDGE;269;270;0;510;3850;180;419;0;0
BRIDGE;270;269;0;510;3850;180;419;0;0
DEFAULT;270;271;0;510;3850;180;2147483647;0;0
DEFAULT;271;270;0;510;3850;180;2147483647;0;0
LOCK;271;272;0;510;3850;180;2147483647;0;1800
LOCK;272;271;0;510;3850;180;2147483647;0;1800
DEFAULT;272;37;1,22385407119917;510;3850;180;2147483647;0,550734332039626;0
DEFAULT;273;38;339,76453109509;1030;8600;240;2147483647;135,905812438036;0
BRIDGE;273;274;0;1030;8600;240;809;0;0
BRIDGE;274;273;0;1030;8600;240;809;0;0
DEFAULT;274;275;715,769445591367;1030;8600;240;2147483647;286,307778236547;0
DEFAULT;275;274;715,769445591367;1030;8600;240;2147483647;286,307778236547;0
BRIDGE;275;276;0;1030;8600;240;807;0;0
BRIDGE;276;275;0;1030;8600;240;807;0;0
DEFAULT;276;277;667,2097115924;1030;8600;240;2147483647;266,88388463696;0
DEFAULT;277;276;667,2097115924;1030;8600;240;2147483647;266,88388463696;0
BRIDGE;277;278;0;1030;8600;240;445;0;0
BRIDGE;278;277;0;1030;8600;240;445;0;0
DEFAULT;278;279;4485,52892415997;1030;8600;240;2147483647;1794,21156966399;0
DEFAULT;279;278;4485,52892415997;1030;8600;240;2147483647;1794,21156966399;0
LOCK;279;280;0;1030;8600;240;970;0;1200
LOCK;280;279;0;1030;8600;240;970;0;1200
DEFAULT;280;39;90,1083636528051;1030;8600;240;2147483647;36,0433454611221;0
DEFAULT;281;40;665,660286466011;960;8600;250;2147483647;266,264114586404;0
BRIDGE;281;282;0;960;8600;250;697;0;0
BRIDGE;282;281;0;960;8600;250;697;0;0
DEFAULT;282;0;512,653420490907;960;8600;250;2147483647;205,061368196363;0
